filename,width,height,class,xmin,ymin,xmax,ymax
008360.jpg,500,375,person,291,63,309,79
008360.jpg,500,375,person,270,57,288,71
008360.jpg,500,375,person,245,51,266,66
008360.jpg,500,375,person,220,43,238,61
008360.jpg,500,375,person,182,31,215,58
008360.jpg,500,375,person,301,156,319,175
008360.jpg,500,375,person,320,151,334,172
008364.jpg,500,322,train,171,25,486,275
008364.jpg,500,322,train,1,5,150,293
008365.jpg,500,332,tvmonitor,16,127,119,216
008365.jpg,500,332,sofa,271,165,481,283
008365.jpg,500,332,sofa,171,164,313,230
008372.jpg,500,332,aeroplane,200,93,359,182
008374.jpg,500,375,tvmonitor,258,223,320,294
008374.jpg,500,375,tvmonitor,323,216,403,288
008374.jpg,500,375,person,185,181,271,375
008374.jpg,500,375,person,292,202,369,373
008376.jpg,500,375,car,44,22,461,359
008376.jpg,500,375,person,374,61,416,94
008376.jpg,500,375,person,422,56,459,130
008376.jpg,500,375,person,448,61,479,177
008376.jpg,500,375,car,302,75,450,180
008381.jpg,463,500,person,62,46,463,500
008384.jpg,500,335,bird,203,86,295,278
008385.jpg,369,500,diningtable,1,378,327,500
008385.jpg,369,500,person,104,196,305,454
008385.jpg,369,500,chair,269,318,354,500
008387.jpg,500,375,bus,229,69,266,117
008387.jpg,500,375,bus,256,2,500,372
008387.jpg,500,375,person,395,150,465,375
008387.jpg,500,375,person,305,169,431,375
008387.jpg,500,375,person,232,149,322,361
008387.jpg,500,375,person,152,238,330,375
008387.jpg,500,375,person,29,215,164,375
008387.jpg,500,375,person,279,134,305,167
008387.jpg,500,375,person,273,153,311,203
008387.jpg,500,375,person,110,115,135,155
008388.jpg,450,338,car,1,1,450,337
008390.jpg,375,500,person,54,230,301,450
008390.jpg,375,500,person,32,117,289,500
008390.jpg,375,500,chair,31,111,335,489
008391.jpg,500,309,car,5,46,497,307
008391.jpg,500,309,car,45,3,491,75
008391.jpg,500,309,person,205,118,247,178
008403.jpg,499,500,cat,229,17,499,385
008409.jpg,500,375,tvmonitor,327,124,382,170
008409.jpg,500,375,sofa,56,188,184,337
008410.jpg,500,375,person,295,156,411,367
008410.jpg,500,375,person,1,160,153,375
008410.jpg,500,375,person,169,121,232,226
008410.jpg,500,375,person,260,120,319,229
008410.jpg,500,375,person,139,170,215,375
008410.jpg,500,375,person,211,149,298,375
008415.jpg,500,349,dog,267,139,379,310
008415.jpg,500,349,dog,36,104,206,217
008416.jpg,500,333,dog,274,39,454,333
008416.jpg,500,333,dog,114,120,273,277
008422.jpg,500,375,tvmonitor,87,22,224,113
008422.jpg,500,375,tvmonitor,145,171,262,304
008422.jpg,500,375,tvmonitor,274,177,407,330
008425.jpg,500,375,dog,322,258,496,341
008426.jpg,500,398,bird,160,81,380,329
008427.jpg,500,333,horse,18,1,416,333
008429.jpg,500,339,car,148,127,370,188
008434.jpg,500,313,train,1,40,496,203
008438.jpg,500,333,bird,215,137,377,287
008442.jpg,500,375,cat,231,70,387,221
008443.jpg,500,382,bird,206,98,393,310
008444.jpg,500,375,car,19,36,500,250
008444.jpg,500,375,motorbike,10,36,497,304
008444.jpg,500,375,person,446,17,493,108
008444.jpg,500,375,person,88,16,139,81
008444.jpg,500,375,person,32,26,68,92
008444.jpg,500,375,person,9,15,38,94
008444.jpg,500,375,person,344,30,387,107
008444.jpg,500,375,person,217,22,242,42
008444.jpg,500,375,person,190,29,210,43
008444.jpg,500,375,person,151,24,180,51
008444.jpg,500,375,person,296,29,322,48
008444.jpg,500,375,person,336,29,350,51
008444.jpg,500,375,person,348,29,368,54
008444.jpg,500,375,person,413,37,440,82
008444.jpg,500,375,person,489,32,500,93
008452.jpg,500,369,sofa,157,172,374,295
008452.jpg,500,369,person,118,162,310,310
008453.jpg,500,400,cat,281,105,340,152
008453.jpg,500,400,person,72,91,238,359
008453.jpg,500,400,chair,225,1,500,362
008465.jpg,500,500,pottedplant,19,27,499,498
008466.jpg,500,333,car,212,121,442,230
008468.jpg,320,240,sofa,51,122,172,197
008468.jpg,320,240,chair,217,155,314,227
008468.jpg,320,240,chair,243,128,293,169
008468.jpg,320,240,chair,224,109,242,139
008468.jpg,320,240,chair,209,105,228,133
008468.jpg,320,240,pottedplant,150,86,183,149
008470.jpg,500,375,diningtable,151,175,500,375
008470.jpg,500,375,person,397,114,500,281
008470.jpg,500,375,person,284,77,421,228
008470.jpg,500,375,person,63,138,235,375
008470.jpg,500,375,person,1,73,104,341
008470.jpg,500,375,chair,1,291,61,375
008472.jpg,500,461,aeroplane,12,22,489,448
008477.jpg,500,358,dog,27,118,271,358
008477.jpg,500,358,dog,259,63,500,358
008478.jpg,500,375,bicycle,1,169,53,245
008478.jpg,500,375,bicycle,24,160,100,240
008478.jpg,500,375,bicycle,134,161,207,215
008478.jpg,500,375,car,94,138,422,306
008478.jpg,500,375,car,373,131,500,227
008482.jpg,500,375,car,168,152,404,240
008482.jpg,500,375,person,46,117,80,203
008482.jpg,500,375,person,385,132,409,198
008482.jpg,500,375,person,417,130,439,197
008482.jpg,500,375,person,433,125,463,200
008482.jpg,500,375,person,482,131,500,198
008482.jpg,500,375,person,476,125,491,198
008482.jpg,500,375,car,77,136,156,170
008482.jpg,500,375,person,105,122,127,171
008482.jpg,500,375,person,143,121,166,174
008482.jpg,500,375,person,159,124,174,171
008482.jpg,500,375,car,2,121,47,159
008482.jpg,500,375,car,323,133,374,154
008484.jpg,500,375,car,1,1,407,315
008492.jpg,500,324,train,153,69,496,243
008494.jpg,500,375,bus,210,143,296,230
008495.jpg,500,357,aeroplane,216,101,426,261
008498.jpg,500,358,boat,47,90,488,335
008499.jpg,500,334,sofa,123,35,500,334
008509.jpg,500,338,dog,27,206,69,277
008509.jpg,500,338,dog,224,178,270,251
008509.jpg,500,338,dog,338,195,419,272
008509.jpg,500,338,horse,94,65,167,249
008509.jpg,500,338,person,82,6,175,177
008512.jpg,500,400,dog,209,106,318,207
008517.jpg,500,333,car,1,2,345,333
008518.jpg,500,353,dog,81,53,374,248
008519.jpg,500,375,bird,125,41,479,282
008521.jpg,500,375,cat,76,2,381,375
008522.jpg,500,333,aeroplane,198,144,335,188
008529.jpg,375,500,diningtable,1,349,265,500
008529.jpg,375,500,diningtable,109,196,277,439
008529.jpg,375,500,person,4,189,150,367
008529.jpg,375,500,person,62,170,142,293
008529.jpg,375,500,person,114,157,191,277
008529.jpg,375,500,person,177,150,248,234
008529.jpg,375,500,person,247,157,330,251
008529.jpg,375,500,person,320,182,375,236
008529.jpg,375,500,person,266,194,375,425
008529.jpg,375,500,person,242,312,375,500
008529.jpg,375,500,person,8,108,45,172
008535.jpg,500,375,motorbike,119,11,500,250
008535.jpg,500,375,dog,43,76,376,374
008536.jpg,375,500,pottedplant,254,339,277,376
008536.jpg,375,500,pottedplant,197,351,220,375
008536.jpg,375,500,pottedplant,32,322,66,364
008536.jpg,375,500,pottedplant,155,306,195,378
008536.jpg,375,500,pottedplant,132,330,169,381
008541.jpg,500,336,person,40,107,64,138
008541.jpg,500,336,person,199,153,242,243
008541.jpg,500,336,person,2,80,147,336
008541.jpg,500,336,person,315,55,382,172
008541.jpg,500,336,person,292,57,500,335
008549.jpg,500,333,car,278,37,472,160
008549.jpg,500,333,car,99,29,440,309
008549.jpg,500,333,pottedplant,17,18,82,145
008556.jpg,500,333,chair,284,100,500,333
008562.jpg,500,375,bus,75,49,383,298
008562.jpg,500,375,car,12,184,58,213
008562.jpg,500,375,car,50,184,79,206
008562.jpg,500,375,motorbike,482,162,489,188
008562.jpg,500,375,person,196,130,240,198
008562.jpg,500,375,person,128,137,174,178
008562.jpg,500,375,person,431,158,443,187
008562.jpg,500,375,motorbike,461,161,486,192
008568.jpg,500,375,boat,228,89,500,284
008568.jpg,500,375,boat,17,121,296,283
008572.jpg,500,375,car,34,61,457,320
008572.jpg,500,375,car,446,139,500,194
008573.jpg,500,418,sofa,73,190,327,415
008573.jpg,500,418,person,176,178,303,314
008576.jpg,500,364,person,208,41,343,364
008576.jpg,500,364,person,342,121,454,364
008576.jpg,500,364,person,125,129,244,364
008576.jpg,500,364,person,10,198,117,364
008581.jpg,333,500,car,105,59,333,309
008581.jpg,333,500,car,1,167,234,495
008582.jpg,500,348,person,15,3,476,344
008582.jpg,500,348,chair,97,115,443,344
008584.jpg,340,500,boat,66,277,209,372
008586.jpg,500,379,car,174,36,483,274
008588.jpg,500,375,bird,289,237,312,282
008588.jpg,500,375,bird,319,200,370,220
008588.jpg,500,375,bird,277,160,301,186
008588.jpg,500,375,bird,471,291,500,312
008588.jpg,500,375,bird,320,176,343,192
008592.jpg,500,429,sheep,2,209,128,427
008592.jpg,500,429,sheep,40,222,320,427
008592.jpg,500,429,bottle,30,60,135,138
008592.jpg,500,429,bottle,309,158,393,248
008592.jpg,500,429,person,373,10,478,426
008592.jpg,500,429,person,108,3,284,420
008592.jpg,500,429,person,100,4,264,227
008592.jpg,500,429,person,272,4,497,424
008596.jpg,356,480,horse,142,128,239,426
008596.jpg,356,480,person,120,72,266,290
008601.jpg,500,375,car,79,16,500,364
008601.jpg,500,375,car,295,66,500,203
008601.jpg,500,375,car,244,7,353,48
008601.jpg,500,375,car,44,20,131,78
008602.jpg,500,375,sofa,1,24,327,211
008602.jpg,500,375,person,1,91,122,331
008602.jpg,500,375,person,150,144,295,374
008602.jpg,500,375,person,276,78,500,375
008604.jpg,500,375,boat,1,115,471,375
008604.jpg,500,375,person,86,20,159,268
008604.jpg,500,375,person,147,96,230,276
008604.jpg,500,375,person,142,190,256,328
008604.jpg,500,375,person,251,145,353,326
008604.jpg,500,375,person,321,101,396,202
008604.jpg,500,375,person,336,85,391,179
008604.jpg,500,375,person,379,82,447,173
008606.jpg,500,375,dog,114,75,348,360
008608.jpg,500,333,diningtable,3,2,498,330
008615.jpg,500,375,cow,50,170,118,209
008617.jpg,500,375,person,45,52,320,375
008617.jpg,500,375,person,258,89,486,374
008617.jpg,500,375,person,429,33,500,169
008617.jpg,500,375,person,375,77,442,156
008620.jpg,500,375,dog,15,22,404,375
008621.jpg,500,257,train,256,26,481,238
008628.jpg,375,500,chair,169,31,320,173
008628.jpg,375,500,chair,89,74,159,166
008628.jpg,375,500,sofa,1,137,375,500
008628.jpg,375,500,person,1,1,250,406
008633.jpg,500,247,bicycle,125,4,292,80
008633.jpg,500,247,bicycle,128,2,270,59
008633.jpg,500,247,car,296,12,500,233
008633.jpg,500,247,car,2,5,196,244
008635.jpg,500,372,bird,154,70,479,251
008636.jpg,500,375,cow,15,133,360,375
008636.jpg,500,375,cow,124,83,143,98
008636.jpg,500,375,cow,337,229,500,375
008639.jpg,500,375,dog,234,133,320,268
008639.jpg,500,375,dog,407,301,500,375
008639.jpg,500,375,dog,136,214,196,311
008644.jpg,500,350,person,9,52,132,329
008644.jpg,500,350,person,128,43,246,337
008644.jpg,500,350,person,419,7,492,345
008644.jpg,500,350,person,337,78,423,342
008644.jpg,500,350,person,231,49,333,339
008645.jpg,500,330,boat,210,153,300,308
008654.jpg,500,338,bird,40,116,259,257
008663.jpg,500,375,car,1,106,496,328
008663.jpg,500,375,person,242,60,277,105
008663.jpg,500,375,person,66,113,100,153
008663.jpg,500,375,person,111,115,141,135
008663.jpg,500,375,person,356,89,376,117
008663.jpg,500,375,person,383,89,412,131
008676.jpg,500,336,motorbike,415,199,478,279
008676.jpg,500,336,motorbike,245,256,345,334
008676.jpg,500,336,motorbike,182,217,232,308
008676.jpg,500,336,motorbike,53,223,106,292
008676.jpg,500,336,car,125,153,249,238
008676.jpg,500,336,car,8,166,23,215
008676.jpg,500,336,person,411,140,481,251
008676.jpg,500,336,person,252,143,343,327
008676.jpg,500,336,person,167,141,246,276
008676.jpg,500,336,person,44,151,109,276
008676.jpg,500,336,person,50,143,120,267
008676.jpg,500,336,person,29,156,48,200
008676.jpg,500,336,person,14,154,34,198
008680.jpg,500,375,bus,223,166,316,218
008680.jpg,500,375,car,335,140,500,359
008680.jpg,500,375,car,4,195,178,310
008680.jpg,500,375,car,174,207,286,266
008680.jpg,500,375,car,275,202,354,248
008683.jpg,500,333,aeroplane,8,3,500,333
008688.jpg,500,325,pottedplant,2,1,500,325
008691.jpg,500,334,train,1,140,454,213
008692.jpg,500,333,aeroplane,2,54,500,259
008692.jpg,500,333,person,160,152,291,329
008692.jpg,500,333,person,58,164,80,232
008692.jpg,500,333,person,18,164,42,220
008692.jpg,500,333,person,178,166,210,263
008695.jpg,500,333,motorbike,4,21,482,333
008695.jpg,500,333,motorbike,140,1,417,57
008698.jpg,357,500,person,2,29,287,500
008699.jpg,500,375,horse,148,135,394,365
008699.jpg,500,375,person,240,56,312,253
008706.jpg,500,333,cow,224,162,284,258
008706.jpg,500,333,cow,270,171,309,243
008706.jpg,500,333,cow,290,164,333,237
008706.jpg,500,333,cow,316,163,348,237
008706.jpg,500,333,cow,179,164,224,247
008706.jpg,500,333,cow,103,158,129,191
008706.jpg,500,333,cow,130,163,168,189
008706.jpg,500,333,cow,68,162,103,232
008706.jpg,500,333,cow,112,175,154,252
008706.jpg,500,333,cow,142,188,188,273
008706.jpg,500,333,car,31,139,73,181
008706.jpg,500,333,car,1,136,34,172
008706.jpg,500,333,person,108,146,124,156
008709.jpg,500,375,tvmonitor,36,164,142,249
008710.jpg,500,335,train,138,50,323,249
008713.jpg,500,333,sofa,1,76,478,333
008718.jpg,500,375,person,373,130,449,359
008718.jpg,500,375,person,355,159,374,199
008718.jpg,500,375,person,328,163,349,209
008718.jpg,500,375,train,1,4,348,375
008720.jpg,333,500,cat,93,235,250,386
008722.jpg,500,332,cow,302,206,393,292
008723.jpg,500,334,aeroplane,5,66,468,252
008728.jpg,500,375,dog,249,148,472,375
008728.jpg,500,375,person,1,93,337,375
008728.jpg,500,375,chair,280,35,388,177
008732.jpg,371,500,bird,101,197,223,395
008733.jpg,500,375,chair,342,169,412,331
008733.jpg,500,375,chair,261,159,316,196
008733.jpg,500,375,chair,232,191,357,372
008733.jpg,500,375,chair,168,182,266,350
008733.jpg,500,375,diningtable,171,183,445,375
008733.jpg,500,375,pottedplant,1,1,221,374
008738.jpg,500,333,dog,1,137,357,332
008738.jpg,500,333,dog,341,191,500,331
008738.jpg,500,333,person,316,1,466,218
008738.jpg,500,333,person,1,1,147,177
008741.jpg,375,500,bicycle,4,4,374,499
008744.jpg,332,500,person,125,128,265,325
008744.jpg,332,500,horse,131,180,270,383
008747.jpg,375,500,bus,43,49,309,261
008747.jpg,375,500,car,320,144,375,190
008748.jpg,344,500,person,118,327,204,453
008748.jpg,344,500,person,204,344,242,454
008748.jpg,344,500,person,241,340,272,458
008748.jpg,344,500,person,270,344,294,457
008748.jpg,344,500,person,82,339,125,456
008748.jpg,344,500,person,43,333,81,468
008748.jpg,344,500,person,106,321,214,337
008748.jpg,344,500,person,302,274,338,358
008748.jpg,344,500,person,7,290,29,355
008749.jpg,500,375,pottedplant,3,3,500,375
008750.jpg,500,375,car,24,81,479,304
008750.jpg,500,375,car,1,114,47,206
008752.jpg,500,334,motorbike,1,13,423,329
008752.jpg,500,334,person,221,44,286,84
008752.jpg,500,334,person,448,1,500,244
008752.jpg,500,334,person,411,44,426,90
008752.jpg,500,334,person,394,48,417,88
008752.jpg,500,334,person,439,77,460,181
008753.jpg,500,437,bird,363,274,482,367
008755.jpg,500,333,bird,211,3,408,331
008756.jpg,500,375,cat,210,121,289,174
008757.jpg,500,375,bicycle,49,82,421,290
008759.jpg,500,375,bicycle,147,1,500,374
008764.jpg,400,500,bird,100,38,340,325
008766.jpg,335,500,train,3,123,255,450
008766.jpg,335,500,person,179,238,222,289
008768.jpg,367,500,person,89,111,165,366
008768.jpg,367,500,person,259,124,355,359
008768.jpg,367,500,car,1,124,247,315
008770.jpg,500,333,aeroplane,185,106,337,190
008771.jpg,500,335,bus,62,104,433,203
008771.jpg,500,335,person,454,157,465,196
008771.jpg,500,335,person,36,157,46,207
008771.jpg,500,335,person,22,150,32,193
008775.jpg,500,333,person,178,153,300,270
008775.jpg,500,333,person,252,61,426,260
008775.jpg,500,333,person,8,1,64,102
008775.jpg,500,333,person,58,1,97,95
008775.jpg,500,333,person,91,1,152,96
008775.jpg,500,333,person,161,1,205,103
008775.jpg,500,333,person,199,1,245,97
008775.jpg,500,333,person,220,1,278,107
008775.jpg,500,333,person,358,1,402,107
008775.jpg,500,333,person,399,1,450,109
008775.jpg,500,333,person,445,1,493,107
008775.jpg,500,333,person,276,1,332,71
008776.jpg,500,333,bird,160,38,296,314
008784.jpg,500,262,car,479,146,500,169
008784.jpg,500,262,car,429,139,484,168
008784.jpg,500,262,car,412,146,444,168
008784.jpg,500,262,car,383,144,409,167
008784.jpg,500,262,car,301,140,338,165
008784.jpg,500,262,car,200,140,235,170
008784.jpg,500,262,car,150,140,194,169
008784.jpg,500,262,car,110,141,146,175
008784.jpg,500,262,car,44,141,93,172
008784.jpg,500,262,car,2,144,40,169
008784.jpg,500,262,boat,337,155,355,189
008784.jpg,500,262,boat,267,154,289,193
008784.jpg,500,262,boat,245,158,265,195
008784.jpg,500,262,boat,231,154,252,202
008784.jpg,500,262,boat,199,154,220,193
008784.jpg,500,262,boat,146,156,171,193
008784.jpg,500,262,boat,48,158,72,196
008784.jpg,500,262,car,324,131,382,170
008793.jpg,500,375,bus,134,1,433,241
008793.jpg,500,375,car,424,136,454,171
008793.jpg,500,375,car,462,116,500,195
008794.jpg,500,375,person,1,107,46,254
008794.jpg,500,375,person,41,149,97,250
008794.jpg,500,375,person,125,143,170,172
008794.jpg,500,375,person,184,137,208,166
008794.jpg,500,375,person,224,97,249,124
008794.jpg,500,375,person,274,94,293,108
008794.jpg,500,375,person,309,85,325,103
008794.jpg,500,375,person,355,131,383,166
008794.jpg,500,375,person,422,129,440,149
008794.jpg,500,375,person,462,130,482,151
008794.jpg,500,375,person,420,78,447,135
008794.jpg,500,375,car,81,96,500,312
008794.jpg,500,375,person,272,64,310,108
008794.jpg,500,375,person,242,67,270,113
008794.jpg,500,375,person,203,64,240,149
008796.jpg,500,380,bird,189,155,289,203
008799.jpg,500,375,aeroplane,22,50,500,298
008799.jpg,500,375,aeroplane,51,197,164,249
008801.jpg,500,411,person,139,13,311,368
008801.jpg,500,411,motorbike,426,1,500,171
008801.jpg,500,411,car,401,1,500,88
008801.jpg,500,411,car,193,1,390,79
008801.jpg,500,411,car,95,14,311,99
008805.jpg,405,480,horse,60,143,348,450
008805.jpg,405,480,person,159,117,279,284
008806.jpg,500,375,pottedplant,220,50,232,67
008806.jpg,500,375,pottedplant,232,160,238,177
008806.jpg,500,375,pottedplant,238,162,245,177
008806.jpg,500,375,pottedplant,246,164,252,179
008806.jpg,500,375,pottedplant,342,163,365,226
008806.jpg,500,375,pottedplant,418,173,442,245
008810.jpg,500,333,motorbike,116,25,369,211
008810.jpg,500,333,person,365,71,415,141
008810.jpg,500,333,person,5,83,64,177
008813.jpg,500,375,bird,189,103,356,244
008813.jpg,500,375,person,318,29,479,368
008813.jpg,500,375,person,1,1,101,375
008813.jpg,500,375,person,426,156,500,255
008813.jpg,500,375,person,259,166,495,375
008813.jpg,500,375,person,176,132,262,363
008813.jpg,500,375,person,128,106,178,185
008813.jpg,500,375,person,100,93,135,160
008815.jpg,500,375,cat,2,30,230,364
008819.jpg,375,500,dog,131,79,294,450
008822.jpg,500,333,dog,1,12,393,333
008826.jpg,500,375,car,346,188,500,336
008831.jpg,500,437,bicycle,12,241,276,403
008831.jpg,500,437,bicycle,257,253,497,404
008833.jpg,500,375,person,26,1,305,375
008833.jpg,500,375,person,401,95,500,375
008836.jpg,500,375,person,148,80,441,375
008836.jpg,500,375,person,340,70,430,266
008836.jpg,500,375,person,1,115,127,375
008836.jpg,500,375,person,446,278,500,375
008836.jpg,500,375,person,417,112,500,330
008836.jpg,500,375,person,493,4,500,65
008836.jpg,500,375,person,460,1,482,65
008836.jpg,500,375,person,429,1,456,67
008836.jpg,500,375,person,395,1,414,64
008836.jpg,500,375,person,256,11,282,77
008836.jpg,500,375,person,200,18,214,82
008836.jpg,500,375,person,127,59,139,107
008836.jpg,500,375,person,113,64,125,109
008836.jpg,500,375,person,104,68,112,107
008836.jpg,500,375,person,1,103,55,214
008837.jpg,500,377,tvmonitor,1,80,74,373
008837.jpg,500,377,tvmonitor,66,33,437,373
008848.jpg,500,378,car,270,232,419,337
008848.jpg,500,378,bus,116,230,174,314
008848.jpg,500,378,car,44,281,63,297
008848.jpg,500,378,car,11,283,36,301
008854.jpg,500,333,cat,71,1,500,333
008856.jpg,500,375,cat,50,3,500,375
008858.jpg,500,333,bird,209,60,378,302
008859.jpg,500,333,car,128,100,219,148
008859.jpg,500,333,car,104,82,167,121
008862.jpg,318,480,horse,110,187,214,445
008862.jpg,318,480,person,112,90,231,320
008865.jpg,500,334,person,272,161,500,303
008865.jpg,500,334,sofa,155,187,500,334
008867.jpg,500,332,horse,110,178,428,271
008867.jpg,500,332,person,187,96,320,262
008871.jpg,500,409,sheep,26,21,487,409
008872.jpg,360,270,person,130,126,244,270
008873.jpg,500,357,aeroplane,90,80,237,264
008879.jpg,500,375,person,127,67,375,375
008879.jpg,500,375,person,151,161,310,374
008879.jpg,500,375,sofa,3,125,391,373
008883.jpg,500,375,bus,155,220,318,285
008883.jpg,500,375,bus,333,225,408,284
008883.jpg,500,375,bus,458,219,500,284
008886.jpg,241,203,horse,11,1,229,201
008886.jpg,241,203,person,167,2,241,172
008888.jpg,500,375,tvmonitor,183,92,250,159
008888.jpg,500,375,chair,235,142,412,373
008888.jpg,500,375,chair,1,181,63,345
008892.jpg,500,375,car,43,318,160,375
008892.jpg,500,375,car,243,318,283,349
008892.jpg,500,375,car,281,315,334,350
008892.jpg,500,375,car,312,311,408,361
008892.jpg,500,375,car,1,303,65,375
008892.jpg,500,375,car,298,319,500,375
008892.jpg,500,375,car,372,251,500,360
008892.jpg,500,375,person,195,315,208,347
008900.jpg,500,375,boat,1,42,500,124
008900.jpg,500,375,boat,1,53,500,208
008900.jpg,500,375,person,3,193,92,301
008900.jpg,500,375,person,161,148,218,303
008900.jpg,500,375,person,205,151,287,248
008900.jpg,500,375,person,353,110,412,255
008900.jpg,500,375,person,411,109,482,203
008900.jpg,500,375,person,401,7,461,64
008900.jpg,500,375,person,309,13,387,71
008900.jpg,500,375,person,231,25,291,83
008900.jpg,500,375,person,45,48,103,100
008900.jpg,500,375,person,167,34,219,85
008900.jpg,500,375,dog,127,278,199,362
008911.jpg,500,375,bus,205,30,354,234
008911.jpg,500,375,bus,269,1,450,39
008911.jpg,500,375,car,319,21,452,91
008911.jpg,500,375,car,176,67,243,129
008911.jpg,500,375,car,73,29,247,92
008911.jpg,500,375,car,2,49,122,121
008911.jpg,500,375,car,45,146,247,270
008911.jpg,500,375,person,195,110,217,188
008911.jpg,500,375,person,136,107,158,150
008911.jpg,500,375,person,59,206,101,312
008911.jpg,500,375,person,15,188,46,294
008911.jpg,500,375,person,147,1,168,32
008914.jpg,500,370,horse,166,103,355,342
008917.jpg,500,500,cat,211,14,500,500
008919.jpg,378,250,horse,87,79,249,205
008920.jpg,500,375,sheep,224,151,401,301
008920.jpg,500,375,person,61,67,230,284
008923.jpg,500,209,car,15,31,366,176
008926.jpg,500,413,bird,231,98,370,313
008927.jpg,500,375,cow,203,238,266,317
008930.jpg,375,500,cat,2,59,375,500
008932.jpg,500,375,person,60,126,156,375
008932.jpg,500,375,person,139,92,230,375
008932.jpg,500,375,person,221,121,311,302
008932.jpg,500,375,person,301,81,390,303
008932.jpg,500,375,diningtable,199,298,466,375
008933.jpg,375,500,cat,80,230,248,401
008933.jpg,375,500,pottedplant,234,346,284,407
008933.jpg,375,500,pottedplant,234,383,297,447
008939.jpg,500,375,car,409,233,500,312
008942.jpg,500,375,sheep,20,179,176,295
008942.jpg,500,375,sheep,189,190,286,283
008942.jpg,500,375,sheep,301,199,419,276
008942.jpg,500,375,sheep,351,186,390,210
008942.jpg,500,375,sheep,391,183,426,207
008942.jpg,500,375,sheep,299,191,355,223
008942.jpg,500,375,sheep,146,182,192,206
008942.jpg,500,375,sheep,61,181,189,284
008942.jpg,500,375,sheep,1,201,55,283
008943.jpg,500,375,bird,347,319,407,372
008943.jpg,500,375,bird,426,328,456,363
008943.jpg,500,375,bird,486,338,500,373
008943.jpg,500,375,bird,238,337,269,372
008943.jpg,500,375,bird,277,342,339,372
008943.jpg,500,375,person,138,120,266,326
008943.jpg,500,375,person,137,7,217,182
008943.jpg,500,375,person,40,9,75,113
008943.jpg,500,375,person,62,3,104,117
008943.jpg,500,375,person,2,4,49,101
008943.jpg,500,375,bird,23,354,67,375
008943.jpg,500,375,person,490,3,500,27
008943.jpg,500,375,person,479,1,487,26
008943.jpg,500,375,person,470,1,481,30
008943.jpg,500,375,person,455,1,473,31
008944.jpg,444,500,person,1,1,443,500
008955.jpg,375,500,tvmonitor,61,160,307,362
008958.jpg,500,375,car,50,35,500,359
008960.jpg,500,327,person,440,183,486,270
008960.jpg,500,327,person,408,206,433,270
008960.jpg,500,327,person,337,199,362,272
008960.jpg,500,327,person,315,202,337,276
008960.jpg,500,327,car,119,158,153,178
008961.jpg,500,407,chair,259,179,479,407
008961.jpg,500,407,person,247,89,472,407
008961.jpg,500,407,person,1,78,269,407
008961.jpg,500,407,chair,1,310,112,407
008961.jpg,500,407,person,31,59,73,108
008961.jpg,500,407,chair,449,150,500,186
008962.jpg,500,375,bottle,86,39,135,215
008965.jpg,500,333,person,118,1,500,332
008966.jpg,500,375,bus,128,27,500,303
008966.jpg,500,375,car,19,181,48,211
008968.jpg,500,375,car,86,50,443,332
008969.jpg,500,375,car,43,110,468,375
008969.jpg,500,375,car,418,121,500,183
008969.jpg,500,375,car,2,189,73,375
008970.jpg,500,334,pottedplant,252,81,371,242
008970.jpg,500,334,tvmonitor,65,77,190,204
008975.jpg,500,375,sofa,160,174,350,359
008975.jpg,500,375,chair,24,160,135,261
008975.jpg,500,375,person,377,120,500,375
008976.jpg,500,375,cat,258,118,341,250
008976.jpg,500,375,sofa,2,111,500,375
008978.jpg,500,375,car,212,146,491,358
008982.jpg,500,375,tvmonitor,256,72,426,234
008982.jpg,500,375,bottle,429,185,488,336
008983.jpg,500,203,chair,378,109,486,203
008983.jpg,500,203,person,393,45,496,201
008983.jpg,500,203,person,305,28,384,83
008983.jpg,500,203,person,224,11,302,90
008983.jpg,500,203,person,79,31,211,137
008983.jpg,500,203,person,5,52,139,203
008983.jpg,500,203,diningtable,102,84,422,203
008983.jpg,500,203,sofa,1,6,94,102
008987.jpg,500,333,sofa,302,129,449,227
008987.jpg,500,333,sofa,93,156,288,312
008987.jpg,500,333,pottedplant,89,204,116,262
008988.jpg,500,375,train,2,95,375,329
008989.jpg,500,375,bottle,144,167,190,220
008989.jpg,500,375,bottle,199,182,236,250
008989.jpg,500,375,bottle,221,153,277,206
008989.jpg,500,375,bottle,257,156,298,200
008989.jpg,500,375,bottle,295,188,336,232
008989.jpg,500,375,bottle,317,197,358,234
008989.jpg,500,375,bottle,342,195,388,232
008989.jpg,500,375,bottle,371,189,405,221
008989.jpg,500,375,bottle,387,186,420,220
008995.jpg,156,500,bicycle,31,381,121,439
008997.jpg,500,445,diningtable,1,284,261,445
008997.jpg,500,445,chair,156,294,234,361
008997.jpg,500,445,chair,86,281,135,335
008997.jpg,500,445,chair,426,289,500,375
008997.jpg,500,445,chair,446,275,498,294
008997.jpg,500,445,chair,446,270,499,292
008997.jpg,500,445,chair,447,264,494,287
008997.jpg,500,445,pottedplant,359,241,378,285
008997.jpg,500,445,pottedplant,138,175,205,332
008997.jpg,500,445,pottedplant,110,207,143,247
008997.jpg,500,445,tvmonitor,50,213,68,240
008999.jpg,500,375,boat,53,78,86,170
008999.jpg,500,375,boat,160,65,191,171
008999.jpg,500,375,boat,222,125,238,162
